Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
100, eco3, 2, 9902, -103.1, 1617.5, 5435.6, 293.9, 30.2, 137.8, 105.3, 3.66, 181.4, 8.1, 22.7, 3.3, 2520.8, 258.2, 522.9, 54.5, 504.2, 104.6, 115.6, 8.8, 50.5, 45, 331.8, 1190.1, 0.7, 0.1, 9.4, 2.1, 2.2, 0.5, 2.5, 2.9, 0.6, 0.5, 1.6, 5, 7.6, 142, 0.1, -0.6, 0, 0.1, 2.2, 3.4, -2.4, 0, 28.8, 0.06, 0.09, 135.7, 1.4, 3.4, 3, 166.4, 2.08, 0, 
100, eco4, 3, 6583, -106.9, 1451.5, 3817.9, 241.1, 24.9, 100.9, 71.6, 3.81, 166.2, 6, 17.7, 2.5, 1740.9, 179.4, 379.9, 39, 384.4, 81.9, 83.8, 6.9, 38.2, 33.5, 245.5, 1134.2, 0.6, 0.1, 7.1, 1.7, 1.8, 0.4, 1.9, 2.3, 0.4, 0.4, 1.3, 3.7, 5.7, 135.1, 0, -0.5, 0, 0, 1.7, 2.4, -1.7, 0, 27.56, 0.02, 0.06, 136.7, 1.4, 3, 2.2, 154.6, 2.3, 0, 
100, eco5, 4, 14637, -145.4, 1882.8, 3023.2, 242.8, 27.7, 99.5, 53.1, 3.12, 220, 4.7, 38.1, 7.4, 1270.8, 147.7, 290.3, 35.3, 394.5, 69.5, 81.1, 7.5, 30.6, 25.2, 194.1, 1632.9, 0.8, 0.2, 5.6, 1.6, 1.3, 0.4, 2, 2, 0.4, 0.4, 1.1, 2.7, 4.5, 193.9, 0, -0.4, 0, 0, 1.3, 1.9, -1.2, 0, 29.56, 0.02, 0.13, 72.5, 0.6, 3.9, 2, 210.1, 1.75, 0, 
110, eco2, 1, 10, -2.4, 1004.2, 79.9, 4.2, 0.4, 1.3, 0.8, 3.91, 123.1, 0.1, 0.5, 0, 33, 3.3, 2.7, 0.3, 11, 2, 1.7, 0.1, 0.6, 0.4, 2.7, 1000.4, 0, 0, 0.2, 0.1, 0, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.1, 118.6, 0, 0, 0, 0, 0.1, 0, 0, 0, 33.35, 0, 0.27, 0, 0, 0.1, 0, 122.9, 3.09, 0, 
110, eco3, 2, 9902, 58.1, 1540.5, 3727.4, 88.7, 9.6, 24.4, 67.8, 4.42, 173.4, 5.6, 19.5, 2.6, 1654.4, 169.1, 396.9, 41.5, 385.4, 37, 104.5, 3, 32.9, 37.1, 277.2, 1193.3, 0.7, 0.1, 6.4, 1.5, 1.7, 0.4, 1.9, 1.1, 0.5, 0.2, 0.8, 4.3, 7.1, 142.5, 0, -0.3, 0, 0, 1.2, 2.7, -2.1, 0, 30.12, 0.15, 0.44, 116.3, 1.2, 1.3, 0.5, 162.7, 3.2, 0, 
110, eco4, 3, 6583, 5.6, 1395, 2511.3, 90.8, 9.6, 23.7, 42.8, 4.28, 159.6, 3.8, 16.2, 2, 1081.1, 111.1, 291.7, 29.5, 279, 25.8, 75.7, 2.2, 23.7, 27.8, 207, 1136.4, 0.6, 0.1, 4.6, 1.1, 1.4, 0.3, 1.4, 0.8, 0.4, 0.1, 0.5, 3.3, 5.5, 135.4, 0, -0.1, 0, 0, 0.7, 1.9, -1.4, 0, 29.04, 0.07, 0.31, 123.4, 1.3, 1.3, 0.5, 151.6, 3.15, 0, 
110, eco5, 4, 14637, -8.2, 1842.6, 1931, 81.1, 9.7, 32.6, 29.3, 3.66, 213.7, 2.9, 19.7, 3.7, 773.8, 87.9, 224.2, 26.2, 296.1, 23.6, 71.4, 2.8, 19.1, 21.1, 167.9, 1634.4, 0.4, 0.1, 3.5, 1, 1, 0.3, 1.5, 0.7, 0.4, 0.1, 0.4, 2.4, 4.2, 194.2, 0, -0.1, 0, 0, 0.5, 1.6, -1.2, 0, 29.71, 0.09, 0.46, 94.2, 1, 1.5, 0.6, 207.5, 2.63, 0, 
120, eco2, 1, 10, 0.9, 1007.9, 175.4, 2.1, 0.2, 1.1, 1.6, 3.91, 123.5, 0.2, 0, 0, 65, 6.5, 7.2, 0.8, 19.2, 2.5, 2.8, 0.1, 1, 0.8, 5.6, 1000.5, 0, 0, 0.3, 0.1, 0, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.2, 118.6, 0, 0, 0, 0, 0.1, 0, 0, 0, 33.64, 0, 0.32, 0, 0, 0.1, 0, 123.1, 3.12, 0, 
120, eco3, 2, 9902, -39.1, 1454.5, 2546.9, 143, 14.8, 59.4, 43.7, 3.81, 167.7, 4.6, 4.6, 0.7, 1149.1, 116.9, 255.9, 26.8, 334.6, 49.5, 95.3, 4.2, 25.7, 27.8, 205.2, 1195.9, 0.1, 0, 5.1, 1.2, 1.1, 0.3, 1.7, 1.5, 0.5, 0.2, 0.8, 3.2, 5.4, 142.9, 0, -0.3, 0, 0, 1.1, 2.1, -1.4, 0, 29.64, 0.12, 0.49, 78.8, 0.7, 2.1, 1.4, 159.9, 2.61, 0, 
120, eco4, 3, 6583, 29.1, 1321.7, 1617, 39.9, 4.4, 18.8, 24, 4.14, 154.1, 2.9, 3.2, 0.6, 703.5, 72.3, 171.4, 17.7, 226.3, 24.6, 67.2, 2.1, 16.3, 20, 147.3, 1138.2, 0.1, 0, 3.1, 0.8, 0.8, 0.2, 1.1, 0.7, 0.3, 0.1, 0.5, 2.4, 4.2, 135.7, 0, -0.1, 0, 0, 0.6, 1.4, -1, 0, 29.2, 0.06, 0.44, 66.4, 0.6, 0.9, 0.4, 149.1, 3.11, 0, 
120, eco5, 4, 14637, 37.6, 1787.2, 1222, 13.9, 2.5, 7.2, 16.5, 3.84, 209.3, 2.1, 10.1, 2, 473.8, 53, 141.9, 15.8, 213.9, 14.9, 60.4, 1.6, 12.9, 15.4, 123.2, 1635.6, 0.2, 0, 2.2, 0.6, 0.7, 0.2, 1.1, 0.5, 0.3, 0.1, 0.3, 1.8, 3.2, 194.4, 0, -0.1, 0, 0, 0.4, 1.1, -0.8, 0, 28.09, 0.09, 0.89, 76.3, 0.6, 0.2, 0.1, 205.4, 3.18, 0, 
130, eco2, 1, 10, 1.5, 1005.3, 23.4, 0, 0, 0, 0, 4.11, 123, 0.1, 0, 0, 0, 0, 1.6, 0.2, 12.3, 0, 1.9, 0, 0.2, 0.6, 3.9, 1000.6, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0.1, 0.1, 118.6, 0, 0, 0, 0, 0, 0, 0, 0, 33.48, 0, 0.02, 0, 0, 0, 0, 123, 3.16, 0, 
130, eco3, 2, 9902, -21.9, 1384.4, 1919.6, 97.3, 10, 40.1, 29.3, 4.07, 163.9, 3.4, 6.7, 0.8, 864.5, 87.8, 169, 18, 282.5, 33.6, 84.2, 2.8, 17.9, 20.2, 148.6, 1197.7, 0.3, 0, 4.3, 1, 0.8, 0.2, 1.4, 1, 0.4, 0.1, 0.6, 2.3, 4.1, 143.2, 0, -0.2, 0, 0, 0.8, 1.5, -1, 0, 29.28, 0.02, 0.07, 67.8, 0.7, 1.8, 0.9, 157.3, 2.77, 0, 
130, eco4, 3, 6583, 13.9, 1266.6, 1157.9, 37.6, 3.9, 21.9, 14.5, 4.26, 151.1, 2.3, 2.1, 0.3, 501.4, 51, 103.5, 10.7, 186.6, 23.6, 59.2, 1.9, 11.7, 13.9, 101.6, 1139.4, 0.1, 0, 2.5, 0.6, 0.5, 0.1, 0.9, 0.7, 0.3, 0.1, 0.4, 1.6, 3, 135.9, 0, -0.1, 0, 0, 0.6, 1, -0.7, 0, 28.08, 0, 0.04, 61.5, 0.6, 0.8, 0.5, 147.3, 3.03, 0, 
130, eco5, 4, 14637, 1.9, 1734.7, 804.4, 34.2, 3.9, 14.5, 9.3, 4.05, 206.1, 1.6, 4.4, 0.9, 289.7, 31.4, 77, 8.6, 158.1, 14.3, 49.6, 1.4, 8.2, 10.1, 79.9, 1636.5, 0.1, 0, 1.4, 0.4, 0.4, 0.1, 0.8, 0.5, 0.2, 0.1, 0.2, 1.2, 2.2, 194.5, 0, -0.1, 0, 0, 0.3, 0.8, -0.5, 0, 27.81, 0, 0.05, 52.2, 0.4, 0.7, 0.3, 203.8, 2.93, 0, 
140, eco2, 1, 10, -0.3, 1009.2, 139.2, 3.8, 0.4, 1.7, 1.6, 4.01, 123.9, 0.2, 0, 0, 64, 6.4, 5.8, 0.6, 26.8, 4, 3.8, 0.2, 1.2, 1, 6.3, 1000.6, 0, 0, 0.3, 0.1, 0, 0, 0.1, 0.2, 0, 0, 0.1, 0.1, 0.2, 118.6, 0, 0, 0, 0, 0.1, 0, 0, 0, 31.9, 0, 0.16, 0, 0, 0.1, 0, 123.4, 3.11, 0, 
140, eco3, 2, 9902, -23.9, 1395.6, 3188, 109.9, 11.3, 51.5, 46.2, 3.51, 169.4, 3.8, 1.6, 0.3, 1464.4, 148.6, 206.3, 22.9, 383.5, 58.5, 85.7, 4.9, 25.3, 20.6, 150.6, 1199.2, 0, 0, 7.8, 1.8, 1.1, 0.3, 1.9, 1.8, 0.4, 0.3, 1, 2.2, 3.7, 143.4, 0, -0.3, 0, 0, 1.3, 1.2, -0.9, 0, 33.33, 0.09, 0.33, 0, 0, 2.2, 1.2, 158.3, 2.14, 0, 
140, eco4, 3, 6583, 6.9, 1262.3, 1947.3, 39.6, 4.2, 18.7, 23.9, 4.07, 153.3, 2.1, 1.3, 0.2, 843.5, 85.8, 117.1, 13.1, 239.8, 26.2, 58, 2.1, 13.6, 13, 95.5, 1140.3, 0, 0, 4.3, 1, 0.6, 0.2, 1.2, 0.8, 0.3, 0.1, 0.5, 1.5, 2.7, 136.1, 0, -0.1, 0, 0, 0.6, 0.8, -0.5, 0, 33.07, 0.04, 0.25, 0, 0, 0.9, 0.4, 147.2, 2.96, 0, 
140, eco5, 4, 14637, 16, 1715.6, 1080.7, 10.1, 1.5, 5.3, 12.6, 3.83, 205.7, 1, 5.6, 1.1, 417.7, 45, 73.7, 9.1, 165.1, 6.9, 43.8, 0.8, 7, 8, 63.6, 1637, 0.1, 0, 2, 0.5, 0.4, 0.1, 0.8, 0.2, 0.2, 0, 0.1, 0.9, 1.7, 194.6, 0, 0, 0, 0, 0.2, 0.5, -0.4, 0, 33.36, 0.04, 0.65, 0, 0, 0.2, 0.1, 202.5, 3.18, 0, 
150, eco2, 1, 10, -5.5, 1011.1, 250.8, 9, 0.9, 3.3, 2.1, 3.91, 124, 0.2, 0.4, 0, 88.8, 8.9, 10.5, 1.2, 29.6, 2.7, 4, 0.2, 1.2, 1.2, 8, 1000.7, 0, 0, 0.5, 0.1, 0.1, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.2, 118.7, 0, 0, 0, 0, 0.1, 0.1, 0, 0, 33.53, 0, 0.27, 0, 0, 0.2, 0.1, 123.3, 3.08, 0, 
150, eco3, 2, 9902, 9.2, 1465.1, 4701.6, 114.6, 11.9, 39.5, 67.6, 3.94, 179.5, 5.1, 16.8, 1.9, 2167.8, 220, 320.9, 35.9, 501, 59.1, 92.7, 4.6, 33.3, 27.3, 203.7, 1200.9, 0.7, 0.1, 11.9, 2.9, 1.9, 0.4, 2.5, 1.8, 0.5, 0.2, 1.2, 3.1, 4.8, 143.6, 0, -0.4, 0, 0, 1.7, 1.7, -1.5, 0, 33.93, 0.1, 0.37, 0, 0, 1.8, 0.9, 161.6, 2.58, 0, 
150, eco4, 3, 6583, -65.4, 1289.6, 2874.1, 123, 12.6, 36.1, 36.2, 3.62, 158, 2.7, 17.2, 1.9, 1241.7, 126.4, 163.9, 18.6, 303, 38.9, 60.1, 3.2, 18.5, 15.6, 114.3, 1141.2, 0.7, 0.1, 6.2, 1.5, 0.9, 0.2, 1.5, 1.2, 0.3, 0.2, 0.7, 1.8, 3, 136.2, 0, -0.2, 0, 0, 0.9, 0.9, -0.7, 0, 33.68, 0.04, 0.25, 0, 0, 1.8, 0.8, 148.4, 2.43, 0, 
150, eco5, 4, 14637, -44.5, 1709.2, 1314.1, 67.4, 7.5, 25.6, 14.5, 3.37, 205.5, 1.1, 9.8, 1.8, 466.1, 51.1, 77.3, 10, 160.8, 15, 38.8, 1.7, 7.8, 7.3, 56.7, 1637.5, 0.2, 0, 2.1, 0.6, 0.4, 0.1, 0.8, 0.4, 0.2, 0.1, 0.2, 0.8, 1.4, 194.7, 0, -0.1, 0, 0, 0.2, 0.5, -0.4, 0, 34.18, 0.03, 0.42, 0, 0, 1.3, 0.5, 202, 2.47, 0, 
160, eco2, 1, 10, -35.4, 1021, 605.8, 41.2, 4.1, 15, 4.7, 3.58, 125.6, 0.5, 1.4, 0.1, 195.9, 19.6, 20.2, 2.3, 54.8, 11.8, 7, 0.8, 3.2, 2.2, 14.7, 1000.8, 0.1, 0, 1.2, 0.3, 0.1, 0, 0.3, 0.4, 0, 0, 0.2, 0.3, 0.4, 118.7, 0, 0, 0, 0, 0.2, 0.1, -0.1, 0, 33.53, 0.01, 0.17, 0, 0, 0.9, 0.4, 123.9, 2.67, 0, 
160, eco3, 2, 9902, -50.2, 1516.3, 5588.2, 198.3, 20.5, 82.3, 83.3, 3.39, 185, 6.2, 20.5, 2.4, 2595.4, 263.4, 381.4, 43.2, 567.1, 79.1, 97.1, 6.4, 39.5, 32.5, 241.2, 1203.1, 0.8, 0.1, 14, 3.4, 2.3, 0.5, 2.8, 2.4, 0.5, 0.3, 1.4, 3.6, 5.5, 144, 0.1, -0.5, 0, 0, 2, 2.2, -1.8, 0, 34.01, 0.08, 0.23, 0, 0, 3.2, 1.8, 163.9, 1.95, 0, 
160, eco4, 3, 6583, -198.7, 1344.8, 4018.5, 274.9, 28, 98, 56.2, 3.05, 165.5, 4.1, 23.6, 2.6, 1794.7, 182.3, 236.2, 26.7, 415.9, 85.4, 69.2, 7.2, 29.5, 21, 151.8, 1142.4, 0.9, 0.1, 8.8, 2.2, 1.3, 0.3, 2.1, 2.5, 0.3, 0.4, 1.3, 2.2, 3.5, 136.4, 0, -0.4, 0, 0, 1.5, 1.2, -0.8, 0, 33.7, 0.04, 0.13, 0, 0, 3.2, 2.2, 151.8, 1.67, 0, 
160, eco5, 4, 14637, -201.8, 1726.7, 1896.8, 222.6, 23.4, 78.4, 22.3, 2.55, 208.7, 1.7, 17.7, 2.8, 716.4, 77.6, 99.4, 12.9, 212, 45.9, 41, 4.6, 13.1, 8.9, 66.8, 1638, 0.5, 0.1, 3.3, 0.9, 0.4, 0.2, 1.1, 1.4, 0.2, 0.2, 0.6, 0.9, 1.6, 194.7, 0, -0.2, 0, 0, 0.5, 0.5, -0.3, 0, 34.28, 0.03, 0.19, 0, 0, 3.2, 1.6, 203.2, 1.43, 0, 
170, eco2, 1, 10, 0.8, 1033.8, 871.1, 14.1, 1.4, 5, 7.6, 3.72, 127.3, 0.7, 0.6, 0.1, 312.9, 31.3, 35.3, 4, 79.1, 13.9, 9.9, 1, 5.1, 3.7, 24.1, 1001, 0, 0, 1.8, 0.5, 0.2, 0.1, 0.4, 0.5, 0, 0.1, 0.3, 0.4, 0.7, 118.7, 0, -0.1, 0, 0, 0.3, 0.2, -0.1, 0, 33.47, 0.01, 0.24, 0, 0, 0.3, 0.1, 124.8, 2.74, 0, 
170, eco3, 2, 9902, 46.7, 1577.7, 6462.4, 127.7, 13.3, 44.9, 94.6, 4.1, 191.6, 6.8, 20.8, 2.4, 3004.7, 304.6, 463.2, 52.6, 637.9, 78.1, 103.5, 6.1, 46, 38.5, 287.6, 1205.6, 0.8, 0.1, 16, 3.9, 2.8, 0.7, 3.2, 2.3, 0.5, 0.3, 1.5, 4.3, 6.6, 144.3, 0.1, -0.5, 0, 0, 2.2, 2.4, -2.2, 0, 33.9, 0.14, 0.38, 0, 0, 1.9, 1, 167.3, 2.58, 0, 
170, eco4, 3, 6583, -81.6, 1417.6, 5130.8, 204.6, 20.8, 65.9, 76.4, 3.48, 174, 5.5, 29.5, 3.2, 2361.6, 239.3, 338.3, 38.1, 527.5, 94.5, 79.9, 7.6, 39.9, 28.3, 205.4, 1144, 1.1, 0.1, 11.6, 3, 1.9, 0.5, 2.6, 2.8, 0.4, 0.4, 1.7, 3, 4.7, 136.6, 0, -0.5, 0, 0, 2.1, 1.5, -1.3, 0, 33.64, 0.07, 0.22, 0, 0, 2.9, 1.4, 155.8, 1.98, 0, 
170, eco5, 4, 14637, -46.7, 1764.9, 2556.8, 107.5, 11.9, 43.1, 32, 3.02, 213.8, 3, 14.8, 2.7, 1057.3, 113.1, 142.8, 18.2, 291.1, 62.7, 47.5, 5.8, 21.3, 12.3, 92.7, 1638.6, 0.4, 0.1, 5, 1.4, 0.7, 0.2, 1.5, 1.9, 0.2, 0.3, 1, 1.3, 2.1, 194.8, 0, -0.3, 0, 0, 1.2, 0.7, -0.5, 0, 34.15, 0.05, 0.33, 0, 0, 2.1, 0.8, 206.1, 1.73, 0, 
180, eco2, 1, 10, 11.4, 1040.5, 872, 1.1, 0.1, 0.5, 7.9, 4.06, 127.3, 0.4, 0, 0, 323.1, 32.3, 47.5, 5.6, 79.8, 2.1, 10.1, 0.1, 3.8, 4.5, 31, 1001.2, 0, 0, 1.7, 0.5, 0.3, 0.1, 0.4, 0.1, 0.1, 0, 0.1, 0.5, 0.9, 118.8, 0, 0, 0, 0, 0.1, 0.2, -0.2, 0, 33.51, 0.02, 0.34, 0, 0, 0, 0, 124.8, 3.27, 0, 
180, eco3, 2, 9902, -60.3, 1597.4, 6863.6, 225.3, 23.6, 78.8, 107.6, 3.36, 191.9, 6.7, 7.6, 1.2, 3094.4, 314, 500.6, 57.3, 636.9, 71.7, 103.2, 6, 46, 40.4, 302.6, 1208.4, 0.2, 0, 16.5, 4.1, 3, 0.7, 3.2, 2.2, 0.5, 0.3, 1.3, 4.5, 7, 144.8, 0.1, -0.4, 0, 0, 1.8, 2.7, -2.1, 0, 34.04, 0.16, 0.37, 0, 0, 4.2, 1.7, 167.2, 1.88, 0, 
180, eco4, 3, 6583, 29.6, 1443, 5271.1, 86.7, 9.4, 33.6, 67.6, 4.07, 172.7, 4.3, 4.7, 0.8, 2360.3, 239.4, 369.2, 42.4, 506.1, 38.6, 78.6, 3.2, 32.5, 31.2, 233.2, 1146, 0.1, 0, 11.5, 3, 2, 0.5, 2.5, 1.2, 0.4, 0.2, 0.8, 3.6, 5.8, 136.9, 0, -0.2, 0, 0, 1, 1.9, -1.6, 0, 33.71, 0.09, 0.42, 0, 0, 1.8, 0.7, 155.5, 2.88, 0, 
180, eco5, 4, 14637, 28.5, 1777.2, 2423, 22.5, 3.9, 9.5, 31, 3.58, 212.8, 1.8, 16.6, 3.3, 1030.3, 111.6, 176.5, 22.7, 277.4, 17.4, 46, 2.1, 15.8, 13.6, 108.5, 1639.3, 0.3, 0.1, 4.7, 1.4, 0.8, 0.3, 1.4, 0.5, 0.2, 0.1, 0.4, 1.5, 2.5, 195, 0, -0.1, 0, 0, 0.4, 0.8, -0.7, 0, 34.41, 0.07, 0.83, 0, 0, 0.3, 0.1, 205.2, 2.91, 0, 
190, eco2, 1, 10, -0.3, 1048.1, 1093.1, 14.3, 1.4, 5.5, 9.4, 3.99, 128.1, 0.6, 0, 0, 381.3, 38.1, 53.9, 6.4, 91.5, 6.8, 11.8, 0.4, 5, 5.3, 36.2, 1001.6, 0, 0, 1.9, 0.5, 0.3, 0.1, 0.5, 0.2, 0.1, 0, 0.1, 0.6, 1, 118.8, 0, 0, 0, 0, 0.1, 0.2, -0.2, 0, 33.53, 0.02, 0.25, 0, 0, 0.3, 0.1, 125.4, 3.13, 0, 
190, eco3, 2, 9902, -87.8, 1655.5, 7644.4, 287.9, 29.8, 122.4, 117.1, 3.63, 198.8, 8.3, 6.7, 1.2, 3523.6, 357.7, 557.6, 64.1, 736.7, 107, 114.1, 8.9, 55.9, 46.2, 341.9, 1211.6, 0.2, 0, 18.2, 4.7, 3.4, 0.8, 3.7, 3.2, 0.6, 0.5, 1.9, 5.1, 7.8, 145.2, 0.1, -0.6, 0, 0, 2.5, 3, -2.4, 0, 34, 0.24, 0.28, 0, 0, 3.9, 2.7, 171.5, 1.82, 0, 
190, eco4, 3, 6583, -140.1, 1498.8, 6296, 284.2, 29, 108.3, 97.7, 3.43, 180.5, 6.4, 4.6, 0.9, 2864.5, 290.3, 439.8, 50.4, 611.8, 97.7, 89.9, 8.2, 46.6, 36.7, 267.3, 1148.3, 0.1, 0, 14, 3.7, 2.5, 0.6, 3.1, 2.9, 0.4, 0.4, 1.7, 4, 6.2, 137.3, 0, -0.5, 0, 0, 2, 2.2, -1.6, 0, 33.72, 0.09, 0.18, 0, 0, 3.6, 2.4, 159.5, 1.81, 0, 
190, eco5, 4, 14637, -8.5, 1790.3, 2553.1, 65.1, 8.4, 29.1, 34.1, 3.68, 214.2, 2.2, 20.6, 4.1, 1089.5, 119.4, 189.4, 24.8, 290.8, 25.1, 47.8, 3, 17.6, 14.9, 117.6, 1640.2, 0.4, 0.1, 4.9, 1.5, 0.8, 0.3, 1.5, 0.7, 0.2, 0.1, 0.4, 1.7, 2.7, 195.1, 0, -0.1, 0, 0, 0.5, 1, -0.8, 0, 34.29, 0.06, 0.46, 0, 0, 1.3, 0.5, 206.2, 2.73, 0, 
200, eco2, 1, 10, -25.5, 1056.9, 1252.3, 43.6, 4.4, 16.5, 11.6, 3.91, 129.3, 0.8, 0, 0, 462.4, 46.2, 61.4, 7.4, 108.4, 12.8, 13.9, 0.9, 6.5, 6.3, 42.2, 1001.9, 0, 0, 2.2, 0.6, 0.3, 0.1, 0.5, 0.4, 0.1, 0.1, 0.2, 0.7, 1.2, 118.9, 0, -0.1, 0, 0, 0.2, 0.3, -0.2, 0, 33.51, 0.01, 0.08, 0, 0, 0.9, 0.3, 126, 2.88, 0, 
200, eco3, 2, 9902, 52.7, 1736.3, 8516.6, 182.2, 19, 76.4, 128.1, 4.18, 206.3, 8.9, 11, 1.6, 3947.2, 400.3, 666.2, 76.8, 828.9, 94.8, 125, 7.6, 62.5, 54.1, 404.4, 1215.2, 0.4, 0, 20.4, 5.3, 4.1, 1, 4.1, 2.8, 0.6, 0.4, 1.9, 6.1, 9.2, 145.8, 0.1, -0.6, 0, 0, 2.6, 3.5, -3, 0, 33.95, 0.09, 0.19, 0, 0, 3.6, 1.6, 175.1, 2.21, 0, 
200, eco4, 3, 6583, -70.2, 1546.1, 6847.3, 230.5, 23.8, 86.3, 111.8, 3.5, 183.8, 6.6, 7, 1.2, 3139.7, 318.5, 490.9, 56.7, 667.2, 84.6, 97.6, 7, 48.4, 41.6, 305.1, 1151, 0.2, 0, 14.9, 4, 2.7, 0.7, 3.3, 2.6, 0.5, 0.4, 1.5, 4.5, 7.2, 137.7, 0.1, -0.5, 0, 0, 1.9, 2.5, -1.8, 0, 33.69, 0.05, 0.1, 0, 0, 4.1, 1.8, 161.1, 1.76, 0, 
200, eco5, 4, 14637, 0.4, 1796.7, 2522.1, 59.7, 8, 27.6, 35.6, 3.68, 214.5, 2.3, 24.9, 5, 1086, 121.3, 197, 26.3, 292.1, 25, 48.6, 3.2, 18.1, 15.5, 122, 1641.1, 0.5, 0.1, 4.7, 1.5, 0.9, 0.3, 1.5, 0.7, 0.2, 0.1, 0.4, 1.8, 2.8, 195.3, 0, -0.1, 0, 0, 0.5, 1, -0.8, 0, 34.31, 0.05, 0.46, 0, 0, 1.1, 0.5, 206.5, 2.79, 0, 
